G	P1D	P1L	P1Fs	P1Ts	P1DTs	P1Fit	P1Behav	P2D	P2L	P2Fs	P2Ts	P2DTs	P2Fit	P2Behav	CD	CL	CFs	CTs	CDTs	CFit	CBehav	Mod_D
40	15	429	202	227	5	0.0	0.0	17	384	187	197	5	0.0	0.0	15	427	200	227	5	1.0	3.125	4
40	13	194	90	104	5	0.0	0.0	17	517	246	271	5	0.0	0.0	13	190	89	101	5	6.0	18.75	4
40	14	358	168	190	5	0.0	0.0	17	388	185	203	5	0.0	0.0	17	385	184	201	5	1.0	3.125	4
40	15	439	205	234	5	0.0	0.0	15	250	115	135	5	0.0	0.0	15	262	120	142	5	1.0	3.125	4
40	17	395	191	204	5	0.0	0.0	15	486	230	256	5	0.0	0.0	17	390	188	202	5	3.0	9.375	3
40	16	517	247	270	5	0.0	0.0	16	363	175	188	5	0.0	0.0	16	518	247	271	5	1.0	3.125	5
40	15	429	202	227	5	0.0	0.0	17	477	227	250	5	0.0	0.0	15	428	202	226	5	1.0	3.125	5
40	15	250	115	135	5	0.0	0.0	14	326	154	172	5	0.0	0.0	15	248	115	133	5	3.0	9.375	5
40	17	388	185	203	5	0.0	0.0	16	508	240	268	5	0.0	0.0	17	387	184	203	5	2.0	6.25	4
40	17	388	185	203	5	0.0	0.0	16	508	240	268	5	0.0	0.0	16	509	241	268	5	1.0	3.125	5
40	14	326	154	172	5	0.0	0.0	15	439	205	234	5	0.0	0.0	14	308	146	162	5	7.0	21.875	3
40	17	423	201	222	5	0.0	0.0	15	250	115	135	5	0.0	0.0	15	243	112	131	5	6.0	18.75	4
40	14	358	168	190	5	0.0	0.0	17	446	213	233	5	0.0	0.0	17	469	222	247	5	3.0	9.375	4
40	16	529	253	276	5	0.0	0.0	13	194	90	104	5	0.0	0.0	13	195	91	104	5	2.0	6.25	5
40	17	423	201	222	5	0.0	0.0	17	433	202	231	5	0.0	0.0	17	514	240	274	5	4.0	12.5	5
40	15	456	216	240	5	0.0	0.0	14	358	168	190	5	0.0	0.0	14	352	165	187	5	3.0	9.375	3
40	17	517	246	271	5	0.0	0.0	16	363	175	188	5	0.0	0.0	16	328	157	171	5	2.0	6.25	2
40	17	398	187	211	5	0.0	0.0	16	349	168	181	5	0.0	0.0	16	349	168	181	5	3.0	9.375	5
40	15	250	115	135	5	0.0	0.0	17	469	224	245	5	0.0	0.0	15	406	188	218	5	1.0	3.125	5
40	16	508	240	268	5	0.0	0.0	17	384	187	197	5	0.0	0.0	6	90	42	48	5	9.0	28.125	2
40	17	449	213	236	5	0.0	0.0	17	405	193	212	5	0.0	0.0	17	405	193	212	5	4.0	12.5	5
40	16	349	168	181	5	0.0	0.0	17	508	241	267	5	0.0	0.0	16	349	168	181	5	1.0	3.125	5
40	16	349	168	181	5	0.0	0.0	17	508	241	267	5	0.0	0.0	17	508	241	267	5	2.0	6.25	5
40	17	388	185	203	5	0.0	0.0	17	477	227	250	5	0.0	0.0	17	408	196	212	5	3.0	9.375	4
40	15	456	216	240	5	0.0	0.0	17	398	187	211	5	0.0	0.0	15	454	214	240	5	1.0	3.125	4
40	15	456	216	240	5	0.0	0.0	17	396	187	209	5	0.0	0.0	17	397	189	208	5	4.0	12.5	5
40	16	363	175	188	5	0.0	0.0	17	388	185	203	5	0.0	0.0	17	380	182	198	5	5.0	15.625	4
40	16	508	240	268	5	0.0	0.0	17	442	212	230	5	0.0	0.0	16	508	240	268	5	4.0	12.5	5
40	16	508	240	268	5	0.0	0.0	16	517	247	270	5	0.0	0.0	16	514	246	268	5	1.0	3.125	6
40	13	194	90	104	5	0.0	0.0	15	250	115	135	5	0.0	0.0	8	137	65	72	5	4.0	12.5	3
40	16	363	175	188	5	0.0	0.0	17	392	182	210	5	0.0	0.0	16	363	176	187	5	2.0	6.25	5
40	17	395	191	204	5	0.0	0.0	15	439	205	234	5	0.0	0.0	17	434	210	224	5	1.0	3.125	5
40	16	349	168	181	5	0.0	0.0	17	405	193	212	5	0.0	0.0	16	347	166	181	5	1.0	3.125	4
40	17	476	225	251	5	0.0	0.0	16	529	253	276	5	0.0	0.0	17	625	297	328	5	1.0	3.125	5
40	17	476	225	251	5	0.0	0.0	16	529	253	276	5	0.0	0.0	16	380	181	199	5	1.0	3.125	3
40	15	439	205	234	5	0.0	0.0	13	194	90	104	5	0.0	0.0	13	194	90	104	5	1.0	3.125	3
40	17	375	182	193	5	0.0	0.0	14	358	168	190	5	0.0	0.0	14	379	178	201	5	1.0	3.125	5
40	17	469	224	245	5	0.0	0.0	15	456	216	240	5	0.0	0.0	12	148	70	78	5	6.0	18.75	3
40	16	326	150	176	5	0.0	0.0	17	517	246	271	5	0.0	0.0	17	535	254	281	5	2.0	6.25	5
40	17	442	212	230	5	0.0	0.0	17	477	227	250	5	0.0	0.0	17	436	208	228	5	6.0	18.75	3
40	14	326	154	172	5	0.0	0.0	17	396	187	209	5	0.0	0.0	14	314	148	166	5	4.0	12.5	3
40	17	443	212	231	5	0.0	0.0	17	398	187	211	5	0.0	0.0	17	397	187	210	5	4.0	12.5	5
40	17	398	187	211	5	0.0	0.0	17	388	185	203	5	0.0	0.0	17	399	187	212	5	2.0	6.25	6
40	17	477	227	250	5	0.0	0.0	17	384	183	201	5	0.0	0.0	17	408	196	212	5	1.0	3.125	4
40	17	433	202	231	5	0.0	0.0	16	529	253	276	5	0.0	0.0	16	531	255	276	5	1.0	3.125	7
40	16	508	240	268	5	0.0	0.0	17	369	179	190	5	0.0	0.0	16	486	229	257	5	4.0	12.5	2
40	17	396	187	209	5	0.0	0.0	15	514	242	272	5	0.0	0.0	15	531	250	281	5	2.0	6.25	4
40	16	492	234	258	5	0.0	0.0	17	392	182	210	5	0.0	0.0	16	270	126	144	5	8.0	25.0	3
40	16	394	189	205	5	0.0	0.0	17	398	187	211	5	0.0	0.0	16	393	189	204	5	4.0	12.5	3
40	15	507	238	269	5	0.0	0.0	15	456	216	240	5	0.0	0.0	15	578	272	306	5	2.0	6.25	4
40	15	507	238	269	5	0.0	0.0	15	456	216	240	5	0.0	0.0	15	385	182	203	5	3.0	9.375	4
40	13	194	90	104	5	0.0	0.0	17	442	212	230	5	0.0	0.0	9	161	75	86	5	1.0	3.125	5
40	17	398	187	211	5	0.0	0.0	17	508	241	267	5	0.0	0.0	8	136	64	72	5	2.0	6.25	5
40	17	444	213	231	5	0.0	0.0	17	508	241	267	5	0.0	0.0	17	520	246	274	5	3.0	9.375	5
40	15	486	230	256	5	0.0	0.0	17	477	227	250	5	0.0	0.0	12	170	80	90	5	2.0	6.25	3
40	17	474	225	249	5	0.0	0.0	15	250	115	135	5	0.0	0.0	15	314	146	168	5	1.0	3.125	5
41	17	476	225	251	5	0.0	0.0	15	456	216	240	5	0.0	0.0	15	456	216	240	5	1.0	3.125	5
41	17	373	176	197	5	0.0	0.0	17	373	176	197	5	0.0	0.0	17	371	175	196	5	1.0	3.125	4
41	17	404	193	211	5	0.0	0.0	14	345	162	183	5	0.0	0.0	14	346	164	182	5	4.0	12.5	5
41	16	528	252	276	5	0.0	0.0	17	373	176	197	5	0.0	0.0	17	377	176	201	5	1.0	3.125	3
41	17	384	183	201	5	0.0	0.0	17	478	227	251	5	0.0	0.0	17	478	227	251	5	1.0	3.125	5
41	17	404	193	211	5	0.0	0.0	17	372	180	192	5	0.0	0.0	17	404	193	211	5	2.0	6.25	5
41	17	404	193	211	5	0.0	0.0	17	372	180	192	5	0.0	0.0	17	372	180	192	5	1.0	3.125	6
41	17	463	219	244	5	0.0	0.0	17	443	212	231	5	0.0	0.0	12	177	85	92	5	5.0	15.625	3
41	15	508	238	270	5	0.0	0.0	16	492	234	258	5	0.0	0.0	15	270	129	141	5	11.0	34.375	2
41	15	400	186	214	5	0.0	0.0	16	326	150	176	5	0.0	0.0	15	417	193	224	5	2.0	6.25	4
41	17	502	235	267	5	0.0	0.0	17	432	208	224	5	0.0	0.0	12	167	80	87	5	3.0	9.375	5
41	17	404	193	211	5	0.0	0.0	15	486	230	256	5	0.0	0.0	17	402	191	211	5	1.0	3.125	4
41	15	443	207	236	5	0.0	0.0	17	372	180	192	5	0.0	0.0	17	453	218	235	5	1.0	3.125	5
41	16	326	150	176	5	0.0	0.0	16	492	234	258	5	0.0	0.0	12	122	57	65	5	6.0	18.75	2
41	15	508	238	270	5	0.0	0.0	17	390	187	203	5	0.0	0.0	15	507	238	269	5	1.0	3.125	4
41	15	508	238	270	5	0.0	0.0	17	390	187	203	5	0.0	0.0	17	391	187	204	5	1.0	3.125	5
41	17	398	187	211	5	0.0	0.0	17	386	183	203	5	0.0	0.0	17	390	184	206	5	3.0	9.375	4
41	17	398	187	211	5	0.0	0.0	17	386	183	203	5	0.0	0.0	17	394	186	208	5	1.0	3.125	6
41	16	528	252	276	5	0.0	0.0	16	508	240	268	5	0.0	0.0	16	504	238	266	5	3.0	9.375	4
41	17	423	201	222	5	0.0	0.0	17	444	213	231	5	0.0	0.0	17	501	239	262	5	3.0	9.375	5
41	17	388	185	203	5	0.0	0.0	17	415	194	221	5	0.0	0.0	17	385	183	202	5	5.0	15.625	4
41	17	443	212	231	5	0.0	0.0	16	318	147	171	5	0.0	0.0	17	434	209	225	5	2.0	6.25	4
41	17	463	219	244	5	0.0	0.0	17	373	176	197	5	0.0	0.0	8	135	62	73	5	6.0	18.75	2
41	17	478	227	251	5	0.0	0.0	17	444	213	231	5	0.0	0.0	17	483	229	254	5	1.0	3.125	5
41	17	428	204	224	5	0.0	0.0	17	442	212	230	5	0.0	0.0	17	448	214	234	5	3.0	9.375	6
41	17	404	194	210	5	0.0	0.0	17	373	176	197	5	0.0	0.0	17	373	176	197	5	2.0	6.25	5
41	16	528	252	276	5	0.0	0.0	17	471	227	244	5	0.0	0.0	16	194	94	100	5	3.0	9.375	5
41	16	510	241	269	5	0.0	0.0	17	386	183	203	5	0.0	0.0	16	491	232	259	5	5.0	15.625	3
41	17	463	219	244	5	0.0	0.0	16	318	147	171	5	0.0	0.0	17	434	205	229	5	4.0	12.5	2
41	16	510	241	269	5	0.0	0.0	17	404	194	210	5	0.0	0.0	17	438	211	227	5	2.0	6.25	5
41	17	388	185	203	5	0.0	0.0	17	442	212	230	5	0.0	0.0	17	381	183	198	5	4.0	12.5	4
41	17	388	185	203	5	0.0	0.0	17	442	212	230	5	0.0	0.0	17	449	214	235	5	1.0	3.125	4
41	15	400	186	214	5	0.0	0.0	17	415	194	221	5	0.0	0.0	15	313	146	167	5	4.0	12.5	3
41	17	477	225	252	5	0.0	0.0	17	384	183	201	5	0.0	0.0	17	374	178	196	5	1.0	3.125	5
41	17	365	177	188	5	0.0	0.0	17	463	219	244	5	0.0	0.0	17	352	172	180	5	2.0	6.25	3
41	17	365	177	188	5	0.0	0.0	17	463	219	244	5	0.0	0.0	17	476	224	252	5	4.0	12.5	3
41	17	502	235	267	5	0.0	0.0	16	510	241	269	5	0.0	0.0	16	512	242	270	5	1.0	3.125	5
41	17	384	187	197	5	0.0	0.0	17	442	212	230	5	0.0	0.0	17	373	183	190	5	1.0	3.125	3
41	17	502	235	267	5	0.0	0.0	17	386	183	203	5	0.0	0.0	17	386	183	203	5	1.0	3.125	6
41	17	388	185	203	5	0.0	0.0	17	444	213	231	5	0.0	0.0	17	445	214	231	5	1.0	3.125	5
41	15	400	186	214	5	0.0	0.0	16	326	150	176	5	0.0	0.0	12	120	57	63	5	9.0	28.125	2
41	17	476	225	251	5	0.0	0.0	15	508	238	270	5	0.0	0.0	15	489	229	260	5	3.0	9.375	2
41	17	477	225	252	5	0.0	0.0	16	492	234	258	5	0.0	0.0	16	465	222	243	5	13.0	40.625	2
41	17	480	229	251	5	0.0	0.0	17	471	227	244	5	0.0	0.0	17	469	225	244	5	2.0	6.25	3
41	16	508	240	268	5	0.0	0.0	17	478	227	251	5	0.0	0.0	17	404	192	212	5	3.0	9.375	4
41	17	384	187	197	5	0.0	0.0	17	384	183	201	5	0.0	0.0	17	381	182	199	5	1.0	3.125	4
41	17	386	183	203	5	0.0	0.0	17	432	208	224	5	0.0	0.0	17	425	204	221	5	6.0	18.75	3
41	17	517	246	271	5	0.0	0.0	17	390	187	203	5	0.0	0.0	17	391	187	204	5	1.0	3.125	5
41	16	508	240	268	5	0.0	0.0	17	478	227	251	5	0.0	0.0	16	520	247	273	5	2.0	6.25	5
41	17	386	183	203	5	0.0	0.0	17	365	177	188	5	0.0	0.0	17	387	185	202	5	3.0	9.375	5
41	17	386	183	203	5	0.0	0.0	17	365	177	188	5	0.0	0.0	17	364	175	189	5	1.0	3.125	4
41	17	373	176	197	5	0.0	0.0	14	345	162	183	5	0.0	0.0	14	342	161	181	5	1.0	3.125	4
41	17	517	246	271	5	0.0	0.0	17	480	229	251	5	0.0	0.0	17	485	231	254	5	2.0	6.25	5
41	16	492	234	258	5	0.0	0.0	17	444	213	231	5	0.0	0.0	16	514	244	270	5	5.0	15.625	3
41	17	401	190	211	5	0.0	0.0	17	401	190	211	5	0.0	0.0	17	401	190	211	5	6.0	18.75	5
41	17	517	246	271	5	0.0	0.0	16	326	150	176	5	0.0	0.0	17	495	236	259	5	3.0	9.375	2
41	17	517	246	271	5	0.0	0.0	16	326	150	176	5	0.0	0.0	16	348	160	188	5	2.0	6.25	5
41	17	444	213	231	5	0.0	0.0	17	365	177	188	5	0.0	0.0	17	363	177	186	5	2.0	6.25	5
41	15	456	216	240	5	0.0	0.0	17	386	183	203	5	0.0	0.0	15	437	207	230	5	5.0	15.625	3
41	15	486	230	256	5	0.0	0.0	17	444	213	231	5	0.0	0.0	15	494	233	261	5	1.0	3.125	5
41	16	326	150	176	5	0.0	0.0	17	517	246	271	5	0.0	0.0	17	518	246	272	5	1.0	3.125	5
41	17	415	194	221	5	0.0	0.0	17	443	212	231	5	0.0	0.0	12	149	71	78	5	6.0	18.75	2
42	17	426	202	224	5	0.0	0.0	17	478	227	251	5	0.0	0.0	17	472	224	248	5	3.0	9.375	3
42	15	434	204	230	5	0.0	0.0	17	384	183	201	5	0.0	0.0	15	437	205	232	5	1.0	3.125	5
42	17	445	213	232	5	0.0	0.0	17	426	203	223	5	0.0	0.0	17	439	209	230	5	2.0	6.25	3
42	16	510	241	269	5	0.0	0.0	17	480	227	253	5	0.0	0.0	16	514	243	271	5	1.0	3.125	5
42	16	510	241	269	5	0.0	0.0	17	480	227	253	5	0.0	0.0	17	476	225	251	5	2.0	6.25	3
42	16	327	150	177	5	0.0	0.0	17	719	344	375	5	0.0	0.0	16	324	148	176	5	7.0	21.875	4
42	17	446	213	233	5	0.0	0.0	14	339	160	179	5	0.0	0.0	14	339	160	179	5	1.0	3.125	5
42	15	530	251	279	5	0.0	0.0	17	523	249	274	5	0.0	0.0	15	529	251	278	5	4.0	12.5	5
42	16	517	243	274	5	0.0	0.0	15	508	238	270	5	0.0	0.0	15	521	244	277	5	4.0	12.5	4
42	16	327	150	177	5	0.0	0.0	17	426	202	224	5	0.0	0.0	17	422	200	222	5	1.0	3.125	4
42	17	426	202	224	5	0.0	0.0	17	466	226	240	5	0.0	0.0	17	425	202	223	5	1.0	3.125	5
42	17	415	194	221	5	0.0	0.0	16	476	224	252	5	0.0	0.0	17	383	179	204	5	4.0	12.5	1
42	17	517	246	271	5	0.0	0.0	17	426	203	223	5	0.0	0.0	17	425	203	222	5	4.0	12.5	5
42	17	480	228	252	5	0.0	0.0	16	327	150	177	5	0.0	0.0	17	481	229	252	5	4.0	12.5	5
42	17	478	227	251	5	0.0	0.0	17	381	184	197	5	0.0	0.0	17	406	196	210	5	6.0	18.75	3
42	17	466	226	240	5	0.0	0.0	15	465	218	247	5	0.0	0.0	15	464	217	247	5	5.0	15.625	4
42	16	508	240	268	5	0.0	0.0	15	447	209	238	5	0.0	0.0	15	430	200	230	5	2.0	6.25	3
42	17	415	194	221	5	0.0	0.0	14	339	160	179	5	0.0	0.0	6	91	42	49	5	3.0	9.375	2
42	17	444	213	231	5	0.0	0.0	16	327	150	177	5	0.0	0.0	16	328	151	177	5	1.0	3.125	5
42	15	465	218	247	5	0.0	0.0	17	381	184	197	5	0.0	0.0	17	345	166	179	5	7.0	21.875	2
42	17	477	225	252	5	0.0	0.0	17	451	213	238	5	0.0	0.0	17	506	240	266	5	1.0	3.125	5
42	17	477	225	252	5	0.0	0.0	17	451	213	238	5	0.0	0.0	17	422	198	224	5	1.0	3.125	5
42	15	434	204	230	5	0.0	0.0	15	530	251	279	5	0.0	0.0	15	433	204	229	5	1.0	3.125	5
42	15	434	204	230	5	0.0	0.0	15	530	251	279	5	0.0	0.0	15	531	251	280	5	1.0	3.125	5
42	17	365	177	188	5	0.0	0.0	17	446	213	233	5	0.0	0.0	17	368	178	190	5	3.0	9.375	6
42	17	480	227	253	5	0.0	0.0	16	517	243	274	5	0.0	0.0	16	519	245	274	5	1.0	3.125	5
42	17	719	344	375	5	0.0	0.0	17	415	194	221	5	0.0	0.0	17	415	194	221	5	1.0	3.125	5
42	17	444	213	231	5	0.0	0.0	17	444	213	231	5	0.0	0.0	17	454	219	235	5	6.0	18.75	5
42	15	468	219	249	5	0.0	0.0	17	488	231	257	5	0.0	0.0	17	516	245	271	5	1.0	3.125	5
42	16	327	150	177	5	0.0	0.0	16	327	150	177	5	0.0	0.0	16	329	151	178	5	1.0	3.125	5
42	17	512	244	268	5	0.0	0.0	17	385	183	202	5	0.0	0.0	17	504	239	265	5	5.0	15.625	3
42	17	512	244	268	5	0.0	0.0	17	385	183	202	5	0.0	0.0	17	393	188	205	5	4.0	12.5	3
42	15	508	238	270	5	0.0	0.0	17	478	227	251	5	0.0	0.0	15	502	235	267	5	4.0	12.5	3
42	17	523	249	274	5	0.0	0.0	15	530	251	279	5	0.0	0.0	15	530	251	279	5	3.0	9.375	5
42	16	476	224	252	5	0.0	0.0	17	478	227	251	5	0.0	0.0	16	477	225	252	5	1.0	3.125	4
42	17	512	244	268	5	0.0	0.0	17	381	184	197	5	0.0	0.0	17	413	199	214	5	3.0	9.375	5
42	17	444	213	231	5	0.0	0.0	17	523	249	274	5	0.0	0.0	17	469	225	244	5	1.0	3.125	5
42	15	508	238	270	5	0.0	0.0	17	523	249	274	5	0.0	0.0	15	504	236	268	5	1.0	3.125	4
42	15	468	219	249	5	0.0	0.0	17	444	213	231	5	0.0	0.0	15	466	219	247	5	3.0	9.375	5
42	17	445	213	232	5	0.0	0.0	16	517	243	274	5	0.0	0.0	16	519	244	275	5	2.0	6.25	5
42	15	447	209	238	5	0.0	0.0	17	504	237	267	5	0.0	0.0	15	447	209	238	5	1.0	3.125	5
42	15	434	204	230	5	0.0	0.0	17	365	177	188	5	0.0	0.0	15	433	203	230	5	2.0	6.25	4
42	17	504	237	267	5	0.0	0.0	17	385	183	202	5	0.0	0.0	17	383	182	201	5	1.0	3.125	5
42	17	512	244	268	5	0.0	0.0	15	530	251	279	5	0.0	0.0	17	510	243	267	5	1.0	3.125	4
42	12	237	110	127	5	0.0	0.0	17	480	227	253	5	0.0	0.0	12	171	80	91	5	1.0	3.125	3
42	17	385	183	202	5	0.0	0.0	15	434	204	230	5	0.0	0.0	15	434	204	230	5	1.0	3.125	5
42	17	384	183	201	5	0.0	0.0	17	415	194	221	5	0.0	0.0	17	363	175	188	5	3.0	9.375	3
42	17	480	227	253	5	0.0	0.0	17	426	202	224	5	0.0	0.0	17	472	224	248	5	4.0	12.5	4
42	15	465	218	247	5	0.0	0.0	17	504	237	267	5	0.0	0.0	15	471	221	250	5	1.0	3.125	5
42	17	365	177	188	5	0.0	0.0	17	504	237	267	5	0.0	0.0	17	380	184	196	5	2.0	6.25	5
42	16	327	150	177	5	0.0	0.0	17	385	183	202	5	0.0	0.0	17	385	184	201	5	2.0	6.25	5
42	17	451	213	238	5	0.0	0.0	17	517	246	271	5	0.0	0.0	17	443	210	233	5	6.0	18.75	4
42	12	237	110	127	5	0.0	0.0	16	510	241	269	5	0.0	0.0	16	509	239	270	5	2.0	6.25	4
42	17	426	202	224	5	0.0	0.0	17	517	246	271	5	0.0	0.0	8	110	54	56	5	12.0	37.5	2
42	12	237	110	127	5	0.0	0.0	16	476	224	252	5	0.0	0.0	12	252	116	136	5	5.0	15.625	3
42	17	480	228	252	5	0.0	0.0	15	500	237	263	5	0.0	0.0	17	478	227	251	5	1.0	3.125	4
42	17	495	234	261	5	0.0	0.0	17	381	184	197	5	0.0	0.0	17	383	185	198	5	2.0	6.25	5
42	17	381	182	199	5	0.0	0.0	17	523	249	274	5	0.0	0.0	8	117	56	61	5	6.0	18.75	3
42	17	384	183	201	5	0.0	0.0	16	508	240	268	5	0.0	0.0	1	3	1	2	2	10.0	31.25	1
42	17	415	194	221	5	0.0	0.0	17	426	203	223	5	0.0	0.0	17	414	194	220	5	1.0	3.125	5
42	17	444	213	231	5	0.0	0.0	17	719	344	375	5	0.0	0.0	17	443	212	231	5	4.0	12.5	4
42	17	384	183	201	5	0.0	0.0	17	381	184	197	5	0.0	0.0	17	388	185	203	5	2.0	6.25	5
42	17	466	226	240	5	0.0	0.0	17	504	237	267	5	0.0	0.0	17	469	227	242	5	5.0	15.625	4
42	17	480	228	252	5	0.0	0.0	15	530	251	279	5	0.0	0.0	17	480	228	252	5	2.0	6.25	5
42	17	426	202	224	5	0.0	0.0	17	426	202	224	5	0.0	0.0	17	417	197	220	5	2.0	6.25	4
42	17	480	228	252	5	0.0	0.0	15	508	238	270	5	0.0	0.0	17	463	221	242	5	3.0	9.375	3
42	17	480	227	253	5	0.0	0.0	17	517	246	271	5	0.0	0.0	17	488	230	258	5	1.0	3.125	5
42	17	381	184	197	5	0.0	0.0	17	523	249	274	5	0.0	0.0	17	381	184	197	5	1.0	3.125	5
42	15	447	209	238	5	0.0	0.0	16	361	177	184	5	0.0	0.0	16	360	177	183	5	1.0	3.125	6
42	17	495	234	261	5	0.0	0.0	17	512	244	268	5	0.0	0.0	12	166	79	87	5	3.0	9.375	5
42	17	365	177	188	5	0.0	0.0	17	466	226	240	5	0.0	0.0	17	367	178	189	5	1.0	3.125	5
43	16	325	149	176	5	0.0	0.0	17	719	344	375	5	0.0	0.0	16	316	146	170	5	8.0	25.0	4
43	17	475	223	252	5	0.0	0.0	17	484	230	254	5	0.0	0.0	17	483	226	257	5	1.0	3.125	5
43	17	475	223	252	5	0.0	0.0	17	484	230	254	5	0.0	0.0	17	476	227	249	5	5.0	15.625	3
43	17	365	177	188	5	0.0	0.0	16	505	238	267	5	0.0	0.0	8	120	57	63	5	5.0	15.625	2
43	17	488	231	257	5	0.0	0.0	17	477	227	250	5	0.0	0.0	12	169	80	89	5	2.0	6.25	3
43	16	505	238	267	5	0.0	0.0	17	422	204	218	5	0.0	0.0	16	501	236	265	5	1.0	3.125	4
43	17	422	204	218	5	0.0	0.0	17	517	246	271	5	0.0	0.0	17	440	212	228	5	5.0	15.625	5
43	17	365	177	188	5	0.0	0.0	17	504	237	267	5	0.0	0.0	17	495	234	261	5	2.0	6.25	4
43	17	444	213	231	5	0.0	0.0	17	477	227	250	5	0.0	0.0	12	153	73	80	5	4.0	12.5	3
43	17	403	191	212	5	0.0	0.0	17	481	228	253	5	0.0	0.0	17	401	189	212	5	1.0	3.125	4
43	17	477	227	250	5	0.0	0.0	15	506	237	269	5	0.0	0.0	17	458	219	239	5	1.0	3.125	2
43	17	446	213	233	5	0.0	0.0	17	453	215	238	5	0.0	0.0	2	6	3	3	2	16.0	50.0	1
43	16	511	241	270	5	0.0	0.0	17	453	215	238	5	0.0	0.0	16	507	239	268	5	2.0	6.25	4
43	17	444	213	231	5	0.0	0.0	17	381	184	197	5	0.0	0.0	17	414	199	215	5	2.0	6.25	2
43	17	504	237	267	5	0.0	0.0	12	234	108	126	5	0.0	0.0	12	264	124	140	5	3.0	9.375	5
43	17	477	227	250	5	0.0	0.0	17	416	199	217	5	0.0	0.0	17	437	209	228	5	4.0	12.5	3
43	17	517	246	271	5	0.0	0.0	17	523	249	274	5	0.0	0.0	17	501	239	262	5	2.0	6.25	3
43	17	416	199	217	5	0.0	0.0	17	507	241	266	5	0.0	0.0	17	490	234	256	5	1.0	3.125	3
43	17	481	228	253	5	0.0	0.0	16	476	224	252	5	0.0	0.0	17	479	226	253	5	1.0	3.125	4
43	17	389	185	204	5	0.0	0.0	15	467	219	248	5	0.0	0.0	15	467	219	248	5	1.0	3.125	5
43	16	508	240	268	5	0.0	0.0	15	467	219	248	5	0.0	0.0	15	463	217	246	5	3.0	9.375	4
43	17	445	213	232	5	0.0	0.0	17	422	204	218	5	0.0	0.0	17	420	204	216	5	4.0	12.5	5
43	17	452	216	236	5	0.0	0.0	16	516	243	273	5	0.0	0.0	16	504	239	265	5	4.0	12.5	3
43	17	403	191	212	5	0.0	0.0	17	504	237	267	5	0.0	0.0	8	113	55	58	5	3.0	9.375	2
43	15	467	219	248	5	0.0	0.0	17	403	191	212	5	0.0	0.0	8	116	56	60	5	6.0	18.75	3
43	17	478	227	251	5	0.0	0.0	17	446	213	233	5	0.0	0.0	17	457	217	240	5	1.0	3.125	5
43	17	481	228	253	5	0.0	0.0	17	542	256	286	5	0.0	0.0	17	539	254	285	5	3.0	9.375	3
43	17	523	249	274	5	0.0	0.0	17	381	184	197	5	0.0	0.0	17	524	249	275	5	3.0	9.375	5
43	17	523	249	274	5	0.0	0.0	17	381	184	197	5	0.0	0.0	17	380	184	196	5	3.0	9.375	3
43	17	718	344	374	5	0.0	0.0	17	445	213	232	5	0.0	0.0	17	634	302	332	5	2.0	6.25	6
43	17	452	216	236	5	0.0	0.0	17	389	185	204	5	0.0	0.0	17	386	184	202	5	1.0	3.125	5
43	17	484	230	254	5	0.0	0.0	17	445	213	232	5	0.0	0.0	17	427	204	223	5	5.0	15.625	3
43	17	488	231	257	5	0.0	0.0	17	403	191	212	5	0.0	0.0	17	391	183	208	5	6.0	18.75	3
43	17	480	228	252	5	0.0	0.0	17	504	237	267	5	0.0	0.0	17	470	225	245	5	4.0	12.5	4
43	16	476	224	252	5	0.0	0.0	16	508	240	268	5	0.0	0.0	16	504	239	265	5	1.0	3.125	4
43	12	234	108	126	5	0.0	0.0	17	523	249	274	5	0.0	0.0	12	236	109	127	5	1.0	3.125	5
43	12	234	108	126	5	0.0	0.0	17	523	249	274	5	0.0	0.0	17	521	248	273	5	3.0	9.375	4
43	17	369	179	190	5	0.0	0.0	17	504	237	267	5	0.0	0.0	17	483	229	254	5	4.0	12.5	3
43	17	719	344	375	5	0.0	0.0	16	476	224	252	5	0.0	0.0	16	484	227	257	5	3.0	9.375	5
43	17	445	213	232	5	0.0	0.0	17	477	227	250	5	0.0	0.0	17	501	241	260	5	1.0	3.125	5
43	16	476	224	252	5	0.0	0.0	17	477	227	250	5	0.0	0.0	16	709	338	371	5	1.0	3.125	5
43	15	434	204	230	5	0.0	0.0	17	475	223	252	5	0.0	0.0	5	31	15	16	5	17.0	53.125	1
43	17	718	344	374	5	0.0	0.0	15	434	204	230	5	0.0	0.0	15	433	204	229	5	1.0	3.125	5
43	17	369	179	190	5	0.0	0.0	17	506	238	268	5	0.0	0.0	17	352	172	180	5	3.0	9.375	3
43	17	369	179	190	5	0.0	0.0	17	488	231	257	5	0.0	0.0	17	377	182	195	5	2.0	6.25	4
43	17	523	249	274	5	0.0	0.0	17	422	204	218	5	0.0	0.0	17	523	249	274	5	2.0	6.25	5
43	17	475	223	252	5	0.0	0.0	17	481	228	253	5	0.0	0.0	17	492	231	261	5	3.0	9.375	5
43	17	475	223	252	5	0.0	0.0	17	481	228	253	5	0.0	0.0	17	464	220	244	5	1.0	3.125	5
43	15	467	219	248	5	0.0	0.0	17	523	249	274	5	0.0	0.0	15	465	218	247	5	1.0	3.125	4
43	17	506	238	268	5	0.0	0.0	17	453	215	238	5	0.0	0.0	17	446	213	233	5	3.0	9.375	4
