Generation	ProgID	Fitness	BScore	SatCount	NodeCount	Similarity%	Waste%	Depth	Length	Functions	Terminals	DTerminals	ModD
39	7916459	0.0	0.0	0.5	9	79.53667953667953	93.44262295081968	15	488	231	257	5	9
38	5602395	0.0	0.0	0.5	9	79.53667953667953	93.46938775510203	15	490	231	259	5	12
37	31225742	0.0	0.0	0.5	9	78.95752895752895	93.4560327198364	15	489	231	258	5	9
36	17740413	0.0	0.0	0.5	9	78.95752895752895	93.48268839103869	15	491	231	260	5	8
35	9066661	0.0	0.0	0.5	9	72.97297297297297	92.5754060324826	15	431	202	229	5	20
50	18276809	0.0	0.0	0.5	9	100.0	94.10681399631676	17	543	259	284	5	9
49	3363265	0.0	0.0	0.5	9	99.4475138121547	94.08502772643253	17	541	258	283	5	9
48	29118089	0.0	0.0	0.5	9	98.34254143646409	94.02985074626866	17	536	255	281	5	11
47	32858535	0.0	0.0	0.5	9	97.60589318600368	94.00749063670412	17	534	255	279	5	8
46	11346824	0.0	0.0	0.5	9	95.62841530054644	94.1712204007286	17	549	261	288	5	0
45	27874776	0.0	0.0	0.5	9	95.62841530054644	94.1712204007286	17	549	261	288	5	10
44	17416013	0.0	0.0	0.5	9	90.625	94.44444444444444	17	576	275	301	5	5
43	842868	0.0	0.0	0.5	9	89.80322003577818	94.27549194991055	17	559	266	293	5	9
42	28909973	0.0	0.0	0.5	9	82.68876611418048	93.68836291913215	17	507	241	266	5	8
41	9293807	0.0	0.0	0.5	9	82.13627992633518	93.75	17	512	244	268	5	8
40	17264786	0.0	0.0	0.5	9	81.76795580110497	93.81044487427465	17	517	246	271	5	11
39	7916459	0.0	0.0	0.5	9	75.69060773480662	93.44262295081968	15	488	231	257	5	9
38	5602395	0.0	0.0	0.5	9	75.69060773480662	93.46938775510203	15	490	231	259	5	12
37	31225742	0.0	0.0	0.5	9	75.13812154696133	93.4560327198364	15	489	231	258	5	9
36	17740413	0.0	0.0	0.5	9	75.13812154696133	93.48268839103869	15	491	231	260	5	8
35	9066661	0.0	0.0	0.5	9	69.42909760589319	92.5754060324826	15	431	202	229	5	20
50	21067144	0.0	0.0	0.5	9	100.0	93.53535353535354	17	495	235	260	5	16
49	28305203	0.0	0.0	0.5	9	99.3963782696177	93.56136820925553	17	497	236	261	5	0
48	20951638	0.0	0.0	0.5	9	99.3963782696177	93.56136820925553	17	497	236	261	5	14
47	29379590	0.0	0.0	0.5	9	98.79759519038076	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	94.94949494949495	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	94.14141414141413	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	92.12121212121212	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	91.51515151515152	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	90.9090909090909	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	90.30303030303031	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	89.6969696969697	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	88.88888888888889	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	88.28282828282829	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	87.07070707070706	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	80.4040404040404	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	79.1919191919192	92.7927927927928	17	444	213	231	5	20
50	9125272	0.0	0.0	0.5	9	100.0	94.23423423423424	17	555	260	295	5	16
49	23364195	0.0	0.0	0.5	9	98.91891891891892	94.20289855072464	17	552	259	293	5	13
48	15075934	0.0	0.0	0.5	9	98.55855855855856	94.2133815551537	17	553	259	294	5	20
50	24698375	0.0	0.0	0.5	9	100.0	93.53535353535354	17	495	235	260	5	13
49	23066758	0.0	0.0	0.5	9	98.79518072289156	93.57429718875501	17	498	236	262	5	11
48	20951638	0.0	0.0	0.5	9	98.39034205231388	93.56136820925553	17	497	236	261	5	14
47	29379590	0.0	0.0	0.5	9	97.79559118236473	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	93.93939393939394	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	93.13131313131314	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	91.11111111111111	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	90.5050505050505	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	90.5050505050505	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	89.8989898989899	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	89.29292929292929	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	88.48484848484848	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	87.87878787878788	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	86.66666666666667	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	80.0	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	78.78787878787878	92.7927927927928	17	444	213	231	5	20
50	3717636	0.0	0.0	0.5	9	100.0	93.65079365079364	17	504	242	262	5	13
49	11580336	0.0	0.0	0.5	9	99.0138067061144	93.68836291913215	17	507	243	264	5	20
50	3968502	0.0	0.0	0.5	9	100.0	94.36619718309859	17	568	266	302	5	11
49	23333185	0.0	0.0	0.5	9	99.11971830985915	94.33628318584071	17	565	265	300	5	15
48	19624980	0.0	0.0	0.5	9	95.77464788732394	94.25493716337523	17	557	261	296	5	11
47	15075934	0.0	0.0	0.5	9	94.71830985915493	94.2133815551537	17	553	259	294	5	20
50	25962538	3.0	9.375	0.40625	11	100.0	93.36188436830835	17	467	218	249	5	3
49	23265185	0.0	0.0	0.5	9	95.27720739219713	93.42915811088297	17	487	226	261	5	10
48	23264051	0.0	0.0	0.5	9	94.68302658486708	93.4560327198364	17	489	227	262	5	12
47	5849096	0.0	0.0	0.5	9	93.4020618556701	93.4020618556701	17	485	227	258	5	13
46	1904280	0.0	0.0	0.5	9	88.77952755905511	93.7007874015748	17	508	237	271	5	8
45	32290388	0.0	0.0	0.5	9	88.18897637795276	93.7007874015748	17	508	237	271	5	3
44	1392284	0.0	0.0	0.5	9	87.3046875	93.75	17	512	240	272	5	13
43	24320815	0.0	0.0	0.5	9	86.7588932806324	93.67588932806325	17	506	238	268	5	13
42	17045421	0.0	0.0	0.5	9	87.10317460317461	93.65079365079364	17	504	237	267	5	11
41	1504335	0.0	0.0	0.5	9	86.65338645418326	93.62549800796812	17	502	235	267	5	13
40	16664142	0.0	0.0	0.5	9	86.22754491017965	93.6127744510978	17	501	235	266	5	12
39	33172286	0.0	0.0	0.5	9	85.42914171656687	93.6127744510978	17	501	237	264	5	13
38	13261376	0.0	0.0	0.5	9	89.35281837160751	93.31941544885177	17	479	227	252	5	9
37	21406487	0.0	0.0	0.5	9	84.58244111349036	92.85714285714286	17	448	214	234	5	11
36	17960685	0.0	0.0	0.5	9	83.29764453961455	92.7927927927928	17	444	213	231	5	20
50	10550256	0.0	0.0	0.5	9	100.0	92.55813953488372	17	430	205	225	5	11
49	19917564	0.0	0.0	0.5	9	94.65116279069767	92.19512195121952	17	410	197	213	5	15
48	17207040	0.0	0.0	0.5	9	93.48837209302326	92.13759213759214	17	407	195	212	5	14
47	4398493	0.0	0.0	0.5	9	93.25581395348837	92.1760391198044	17	409	196	213	5	8
46	21397885	0.0	0.0	0.5	9	92.79069767441861	92.21411192214111	17	411	196	215	5	15
45	746976	0.0	0.0	0.5	9	92.79069767441861	92.27053140096618	17	414	197	217	5	8
44	17972289	0.0	0.0	0.5	9	89.21348314606742	92.80898876404494	17	445	213	232	5	0
43	16906758	0.0	0.0	0.5	9	89.21348314606742	92.80898876404494	17	445	213	232	5	9
42	17892731	0.0	0.0	0.5	9	88.73873873873875	92.7927927927928	17	444	213	231	5	0
41	8498575	0.0	0.0	0.5	9	88.73873873873875	92.7927927927928	17	444	213	231	5	0
40	19427002	0.0	0.0	0.5	9	88.73873873873875	92.7927927927928	17	444	213	231	5	11
39	27646656	0.0	0.0	0.5	9	88.26185101580135	92.7765237020316	17	443	213	230	5	13
38	30969189	0.0	0.0	0.5	9	87.58465011286681	92.7765237020316	17	443	213	230	5	13
37	17960685	0.0	0.0	0.5	9	86.93693693693693	92.7927927927928	17	444	213	231	5	20
50	16548430	0.0	0.0	0.5	9	100.0	93.68836291913215	17	507	240	267	5	7
49	15139323	0.0	0.0	0.5	9	98.82352941176471	93.72549019607843	17	510	242	268	5	8
48	12048244	0.0	0.0	0.5	9	97.2386587771203	93.62549800796812	17	502	239	263	5	9
47	29379590	0.0	0.0	0.5	9	96.05522682445759	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	91.51873767258382	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	90.72978303747534	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	89.94082840236686	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	89.3491124260355	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	88.75739644970415	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	88.16568047337277	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	87.57396449704143	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	86.78500986193293	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	86.19329388560158	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	85.00986193293886	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	78.50098619329388	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	77.31755424063115	92.7927927927928	17	444	213	231	5	20
50	30332036	0.0	0.0	0.5	9	100.0	92.88888888888889	17	450	218	232	5	8
49	4689000	0.0	0.0	0.5	9	98.66666666666667	92.84116331096197	17	447	216	231	5	0
48	26771829	0.0	0.0	0.5	9	98.66666666666667	92.84116331096197	17	447	216	231	5	4
47	24600030	0.0	0.0	0.5	9	96.66666666666667	92.85714285714286	17	448	215	233	5	11
46	8038902	0.0	0.0	0.5	9	95.33333333333334	92.7765237020316	17	443	212	231	5	0
45	29984942	0.0	0.0	0.5	9	95.33333333333334	92.7765237020316	17	443	212	231	5	7
44	17892731	0.0	0.0	0.5	9	95.11111111111111	92.7927927927928	17	444	213	231	5	0
43	8498575	0.0	0.0	0.5	9	95.11111111111111	92.7927927927928	17	444	213	231	5	0
42	19427002	0.0	0.0	0.5	9	95.11111111111111	92.7927927927928	17	444	213	231	5	11
41	27646656	0.0	0.0	0.5	9	94.44444444444444	92.7765237020316	17	443	213	230	5	13
40	30969189	0.0	0.0	0.5	9	93.77777777777779	92.7765237020316	17	443	213	230	5	13
39	17960685	0.0	0.0	0.5	9	93.33333333333333	92.7927927927928	17	444	213	231	5	20
50	31607536	0.0	0.0	0.5	9	100.0	93.68836291913215	17	507	243	264	5	11
49	11580336	0.0	0.0	0.5	9	99.40828402366864	93.68836291913215	17	507	243	264	5	20
50	27656624	1.0	3.125	0.46875	10	100.0	93.47826086956522	17	460	221	239	5	5
49	26000741	0.0	0.0	0.5	9	99.34782608695653	93.04347826086956	17	460	221	239	5	5
48	33015521	0.0	0.0	0.5	9	95.86956521739131	92.85714285714286	17	448	215	233	5	5
47	24600030	0.0	0.0	0.5	9	95.65217391304348	92.85714285714286	17	448	215	233	5	11
46	8038902	0.0	0.0	0.5	9	94.34782608695652	92.7765237020316	17	443	212	231	5	0
45	29984942	0.0	0.0	0.5	9	94.34782608695652	92.7765237020316	17	443	212	231	5	7
44	17892731	0.0	0.0	0.5	9	94.1304347826087	92.7927927927928	17	444	213	231	5	0
43	8498575	0.0	0.0	0.5	9	94.1304347826087	92.7927927927928	17	444	213	231	5	0
42	19427002	0.0	0.0	0.5	9	94.1304347826087	92.7927927927928	17	444	213	231	5	11
41	27646656	0.0	0.0	0.5	9	93.47826086956522	92.7765237020316	17	443	213	230	5	13
40	30969189	0.0	0.0	0.5	9	92.82608695652173	92.7765237020316	17	443	213	230	5	13
39	17960685	0.0	0.0	0.5	9	92.3913043478261	92.7927927927928	17	444	213	231	5	20
50	28900850	0.0	0.0	0.5	9	100.0	94.2133815551537	17	553	258	295	5	11
49	777599	0.0	0.0	0.5	9	99.27667269439421	94.20289855072464	17	552	259	293	5	12
48	19624980	0.0	0.0	0.5	9	98.20466786355476	94.25493716337523	17	557	261	296	5	11
47	15075934	0.0	0.0	0.5	9	97.83001808318264	94.2133815551537	17	553	259	294	5	20
50	2643775	0.0	0.0	0.5	9	100.0	92.1760391198044	17	409	198	211	5	5
49	19917564	0.0	0.0	0.5	9	99.02439024390245	92.19512195121952	17	410	197	213	5	15
48	17207040	0.0	0.0	0.5	9	98.0440097799511	92.13759213759214	17	407	195	212	5	14
47	4398493	0.0	0.0	0.5	9	97.79951100244499	92.1760391198044	17	409	196	213	5	8
46	21397885	0.0	0.0	0.5	9	96.83698296836984	92.21411192214111	17	411	196	215	5	15
45	746976	0.0	0.0	0.5	9	96.1352657004831	92.27053140096618	17	414	197	217	5	8
44	17972289	0.0	0.0	0.5	9	88.98876404494382	92.80898876404494	17	445	213	232	5	0
43	16906758	0.0	0.0	0.5	9	88.98876404494382	92.80898876404494	17	445	213	232	5	9
42	17892731	0.0	0.0	0.5	9	88.51351351351352	92.7927927927928	17	444	213	231	5	0
41	8498575	0.0	0.0	0.5	9	88.51351351351352	92.7927927927928	17	444	213	231	5	0
40	19427002	0.0	0.0	0.5	9	88.51351351351352	92.7927927927928	17	444	213	231	5	11
39	27646656	0.0	0.0	0.5	9	88.03611738148985	92.7765237020316	17	443	213	230	5	13
38	30969189	0.0	0.0	0.5	9	87.3589164785553	92.7765237020316	17	443	213	230	5	13
37	17960685	0.0	0.0	0.5	9	86.71171171171171	92.7927927927928	17	444	213	231	5	20
50	7867406	0.0	0.0	0.5	9	100.0	89.3687707641196	13	301	142	159	5	6
49	33462320	0.0	0.0	0.5	9	75.69620253164557	91.89873417721519	13	395	186	209	5	10
48	1597586	0.0	0.0	0.5	9	74.68030690537084	91.81585677749361	13	391	185	206	5	9
47	18654977	0.0	0.0	0.5	9	69.71153846153845	92.3076923076923	13	416	197	219	5	10
46	5796903	0.0	0.0	0.5	9	60.851063829787236	93.19148936170212	17	470	225	245	5	20
50	23037451	0.0	0.0	0.5	9	100.0	93.67588932806325	17	506	240	266	5	0
49	4950007	0.0	0.0	0.5	9	100.0	93.67588932806325	17	506	240	266	5	5
48	28185536	0.0	0.0	0.5	9	99.2094861660079	93.66336633663367	17	505	240	265	5	0
47	28148178	0.0	0.0	0.5	9	99.2094861660079	93.66336633663367	17	505	240	265	5	13
46	16032673	0.0	0.0	0.5	9	98.03536345776031	93.71316306483301	17	509	242	267	5	9
45	29548296	0.0	0.0	0.5	9	94.29657794676805	93.91634980988593	17	526	250	276	5	12
44	33147961	0.0	0.0	0.5	9	93.71428571428572	93.9047619047619	17	525	250	275	5	14
43	31996673	0.0	0.0	0.5	9	93.49904397705545	93.88145315487571	17	523	249	274	5	9
42	21963694	0.0	0.0	0.5	9	93.30783938814533	93.88145315487571	17	523	249	274	5	9
41	17264786	0.0	0.0	0.5	9	93.03675048355899	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	88.53754940711462	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	88.3399209486166	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	88.53754940711462	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	88.14229249011858	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	75.8893280632411	92.5754060324826	15	431	202	229	5	20
50	5855117	0.0	0.0	0.5	9	100.0	92.64367816091954	15	435	205	230	5	7
49	4950007	0.0	0.0	0.5	9	85.37549407114624	93.67588932806325	17	506	240	266	5	5
48	28185536	0.0	0.0	0.5	9	84.75247524752476	93.66336633663367	17	505	240	265	5	0
47	28148178	0.0	0.0	0.5	9	84.75247524752476	93.66336633663367	17	505	240	265	5	13
46	16032673	0.0	0.0	0.5	9	83.49705304518665	93.71316306483301	17	509	242	267	5	9
45	29548296	0.0	0.0	0.5	9	80.22813688212928	93.91634980988593	17	526	250	276	5	12
44	33147961	0.0	0.0	0.5	9	79.61904761904762	93.9047619047619	17	525	250	275	5	14
43	31996673	0.0	0.0	0.5	9	79.34990439770554	93.88145315487571	17	523	249	274	5	9
42	21963694	0.0	0.0	0.5	9	79.1586998087954	93.88145315487571	17	523	249	274	5	9
41	17264786	0.0	0.0	0.5	9	78.72340425531915	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	83.40163934426229	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	82.85714285714286	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	83.23108384458078	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	82.4847250509165	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	78.85057471264368	92.5754060324826	15	431	202	229	5	20
50	25359204	0.0	0.0	0.5	9	100.0	93.04347826086956	17	460	221	239	5	0
49	26000741	0.0	0.0	0.5	9	100.0	93.04347826086956	17	460	221	239	5	5
48	33015521	0.0	0.0	0.5	9	96.52173913043478	92.85714285714286	17	448	215	233	5	5
47	24600030	0.0	0.0	0.5	9	96.30434782608695	92.85714285714286	17	448	215	233	5	11
46	8038902	0.0	0.0	0.5	9	95.0	92.7765237020316	17	443	212	231	5	0
45	29984942	0.0	0.0	0.5	9	95.0	92.7765237020316	17	443	212	231	5	7
44	17892731	0.0	0.0	0.5	9	94.78260869565217	92.7927927927928	17	444	213	231	5	0
43	8498575	0.0	0.0	0.5	9	94.78260869565217	92.7927927927928	17	444	213	231	5	0
42	19427002	0.0	0.0	0.5	9	94.78260869565217	92.7927927927928	17	444	213	231	5	11
41	27646656	0.0	0.0	0.5	9	94.1304347826087	92.7765237020316	17	443	213	230	5	13
40	30969189	0.0	0.0	0.5	9	93.47826086956522	92.7765237020316	17	443	213	230	5	13
39	17960685	0.0	0.0	0.5	9	93.04347826086956	92.7927927927928	17	444	213	231	5	20
50	3751552	0.0	0.0	0.5	9	100.0	93.82239382239382	17	518	244	274	5	6
49	5430994	0.0	0.0	0.5	9	88.14432989690721	94.50171821305841	17	582	275	307	5	8
48	14994305	0.0	0.0	0.5	9	87.47826086956522	94.43478260869566	17	575	273	302	5	5
47	13086685	0.0	0.0	0.5	9	85.92870544090057	93.99624765478424	17	533	253	280	5	11
46	5249001	0.0	0.0	0.5	9	85.42056074766356	94.01869158878505	17	535	254	281	5	14
45	29548296	0.0	0.0	0.5	9	86.88212927756655	93.91634980988593	17	526	250	276	5	12
44	33147961	0.0	0.0	0.5	9	86.28571428571429	93.9047619047619	17	525	250	275	5	14
43	31996673	0.0	0.0	0.5	9	86.61567877629062	93.88145315487571	17	523	249	274	5	9
42	21963694	0.0	0.0	0.5	9	86.4244741873805	93.88145315487571	17	523	249	274	5	9
41	17264786	0.0	0.0	0.5	9	85.9073359073359	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	79.53667953667953	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	79.34362934362935	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	79.53667953667953	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	79.15057915057915	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	67.18146718146718	92.5754060324826	15	431	202	229	5	20
50	3557553	0.0	0.0	0.5	9	100.0	94.08502772643253	17	541	258	283	5	0
49	3363265	0.0	0.0	0.5	9	100.0	94.08502772643253	17	541	258	283	5	9
48	29118089	0.0	0.0	0.5	9	98.8909426987061	94.02985074626866	17	536	255	281	5	11
47	32858535	0.0	0.0	0.5	9	98.15157116451016	94.00749063670412	17	534	255	279	5	8
46	11346824	0.0	0.0	0.5	9	95.81056466302368	94.1712204007286	17	549	261	288	5	0
45	27874776	0.0	0.0	0.5	9	95.81056466302368	94.1712204007286	17	549	261	288	5	10
44	17416013	0.0	0.0	0.5	9	90.79861111111111	94.44444444444444	17	576	275	301	5	5
43	842868	0.0	0.0	0.5	9	89.98211091234347	94.27549194991055	17	559	266	293	5	9
42	28909973	0.0	0.0	0.5	9	83.1792975970425	93.68836291913215	17	507	241	266	5	8
41	9293807	0.0	0.0	0.5	9	82.62476894639556	93.75	17	512	244	268	5	8
40	17264786	0.0	0.0	0.5	9	82.2550831792976	93.81044487427465	17	517	246	271	5	11
39	7916459	0.0	0.0	0.5	9	76.15526802218115	93.44262295081968	15	488	231	257	5	9
38	5602395	0.0	0.0	0.5	9	76.15526802218115	93.46938775510203	15	490	231	259	5	12
37	31225742	0.0	0.0	0.5	9	75.6007393715342	93.4560327198364	15	489	231	258	5	9
36	17740413	0.0	0.0	0.5	9	75.6007393715342	93.48268839103869	15	491	231	260	5	8
35	9066661	0.0	0.0	0.5	9	69.87060998151571	92.5754060324826	15	431	202	229	5	20
50	31353058	2.0	6.25	0.4375	9	100.0	93.76558603491272	17	401	192	209	5	4
49	24117485	0.0	0.0	0.5	9	98.51485148514851	92.07920792079209	17	404	194	210	5	13
48	17207040	0.0	0.0	0.5	9	97.2972972972973	92.13759213759214	17	407	195	212	5	14
47	4398493	0.0	0.0	0.5	9	96.57701711491443	92.1760391198044	17	409	196	213	5	8
46	21397885	0.0	0.0	0.5	9	95.62043795620438	92.21411192214111	17	411	196	215	5	15
45	746976	0.0	0.0	0.5	9	94.92753623188406	92.27053140096618	17	414	197	217	5	8
44	17972289	0.0	0.0	0.5	9	87.86516853932585	92.80898876404494	17	445	213	232	5	0
43	16906758	0.0	0.0	0.5	9	87.86516853932585	92.80898876404494	17	445	213	232	5	9
42	17892731	0.0	0.0	0.5	9	87.38738738738738	92.7927927927928	17	444	213	231	5	0
41	8498575	0.0	0.0	0.5	9	87.38738738738738	92.7927927927928	17	444	213	231	5	0
40	19427002	0.0	0.0	0.5	9	87.38738738738738	92.7927927927928	17	444	213	231	5	11
39	27646656	0.0	0.0	0.5	9	86.90744920993228	92.7765237020316	17	443	213	230	5	13
38	30969189	0.0	0.0	0.5	9	86.23024830699775	92.7765237020316	17	443	213	230	5	13
37	17960685	0.0	0.0	0.5	9	85.58558558558559	92.7927927927928	17	444	213	231	5	20
50	12048286	0.0	0.0	0.5	9	100.0	94.13919413919413	17	546	260	286	5	9
49	27598939	0.0	0.0	0.5	9	98.9010989010989	94.10681399631676	17	543	258	285	5	8
48	16113904	0.0	0.0	0.5	9	94.05594405594405	94.4055944055944	17	572	272	300	5	9
47	3243394	0.0	0.0	0.5	9	92.24137931034483	94.48275862068965	17	580	276	304	5	12
46	13071634	0.0	0.0	0.5	9	92.02772963604853	94.45407279029463	17	577	275	302	5	13
45	19170579	0.0	0.0	0.5	9	91.53713298791018	94.47322970639033	17	579	276	303	5	12
44	17416013	0.0	0.0	0.5	9	91.31944444444444	94.44444444444444	17	576	275	301	5	5
43	842868	0.0	0.0	0.5	9	90.51878354203936	94.27549194991055	17	559	266	293	5	9
42	28909973	0.0	0.0	0.5	9	83.15018315018315	93.68836291913215	17	507	241	266	5	8
41	9293807	0.0	0.0	0.5	9	82.6007326007326	93.75	17	512	244	268	5	8
40	17264786	0.0	0.0	0.5	9	82.23443223443223	93.81044487427465	17	517	246	271	5	11
39	7916459	0.0	0.0	0.5	9	76.19047619047619	93.44262295081968	15	488	231	257	5	9
38	5602395	0.0	0.0	0.5	9	76.19047619047619	93.46938775510203	15	490	231	259	5	12
37	31225742	0.0	0.0	0.5	9	75.64102564102564	93.4560327198364	15	489	231	258	5	9
36	17740413	0.0	0.0	0.5	9	75.64102564102564	93.48268839103869	15	491	231	260	5	8
35	9066661	0.0	0.0	0.5	9	64.65201465201466	92.5754060324826	15	431	202	229	5	20
50	28114651	0.0	0.0	0.5	9	100.0	93.67588932806325	17	506	240	266	5	0
49	4950007	0.0	0.0	0.5	9	100.0	93.67588932806325	17	506	240	266	5	5
48	28185536	0.0	0.0	0.5	9	99.2094861660079	93.66336633663367	17	505	240	265	5	0
47	28148178	0.0	0.0	0.5	9	99.2094861660079	93.66336633663367	17	505	240	265	5	13
46	16032673	0.0	0.0	0.5	9	98.03536345776031	93.71316306483301	17	509	242	267	5	9
45	29548296	0.0	0.0	0.5	9	94.29657794676805	93.91634980988593	17	526	250	276	5	12
44	33147961	0.0	0.0	0.5	9	93.71428571428572	93.9047619047619	17	525	250	275	5	14
43	31996673	0.0	0.0	0.5	9	93.49904397705545	93.88145315487571	17	523	249	274	5	9
42	21963694	0.0	0.0	0.5	9	93.30783938814533	93.88145315487571	17	523	249	274	5	9
41	17264786	0.0	0.0	0.5	9	93.03675048355899	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	88.53754940711462	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	88.3399209486166	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	88.53754940711462	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	88.14229249011858	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	75.8893280632411	92.5754060324826	15	431	202	229	5	20
50	9441546	0.0	0.0	0.5	9	100.0	93.50912778904666	17	493	230	263	5	7
49	777599	0.0	0.0	0.5	9	88.94927536231883	94.20289855072464	17	552	259	293	5	12
